Program/Agency Name,Project Name,Sub-Project Name,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,Total 10 Year,Ward Number,Ward,Category
Corporate Real Estate Management,Structural/Building Envelope,"843 Eastern-Rpl Windows,Doors,Ext.Wall",0,0,12,237,0,239,3643,0,0,0,4131,14,Toronto-Danforth,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,891 Morningside Ave- Door Replacement,0,0,0,7,87,0,0,0,0,0,94,25,Scarborough-Rouge Park,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,891 MORNINGSIDE AVE -Exterior Wall Rehabilitation,0,0,0,0,18,209,0,0,0,0,227,25,Scarborough-Rouge Park,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,891 MORNINGSIDE AVE-Windows and Door Replacement,0,0,0,0,11,137,0,0,0,0,148,25,Scarborough-Rouge Park,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,97 Main -Repl Vertical Hung Windows,0,0,25,260,0,0,0,0,0,0,285,19,Beaches-East York,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Relocation of Fire Station 332 to 55 John St,7442,7755,4053,0,0,0,0,0,0,0,19250,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Tech Audits & Capital Project Validations,1324,1360,0,0,0,0,0,0,0,0,2684,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Technical Audits & Capital Project Validations,0,0,0,0,0,1530,0,0,1672,1722,4924,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Union Station-Various SOGR Work 2018,1975,3025,0,0,0,0,0,0,0,0,5000,10,Spadina-Fort York,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Var Locs-Civic Projects 2020,0,0,0,0,0,0,0,0,0,0,0,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Var Locs-Civic Projects 2021,3000,0,0,0,0,0,0,0,0,0,3000,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Var Locs-Civic Projects Future,0,3000,3000,3000,3000,3000,3000,3000,3000,3000,27000,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Var Locs-Client Projects 2020,0,0,0,0,0,0,0,0,0,0,0,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Var Locs-Client Projects 2021,2000,0,0,0,0,0,0,0,0,0,2000,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Var Locs-Client Projects Future,0,2000,2000,2000,2000,2000,2000,2000,2000,2000,18000,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Various Locations - Technical Audits & Capital Pro,0,0,1400,1442,0,0,0,0,0,0,2842,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Various locations -Technical Audits & Capital Proj,0,0,0,0,1486,0,0,0,0,0,1486,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Various SOGR Work on Building Envelope - Future,0,0,0,19,247,0,0,0,49,697,1012,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Various SOGR Work on Building Envelope 2019,1515.48,2650,500,0,0,0,0,0,0,0,4665.48,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,Various SOGR Work on Building Envelope 2027,0,0,0,0,0,81,1720,1283,1523,843,5450,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,VarLocs-SOGR Building Envelope 2020,3048,2050,1500,0,0,0,0,0,0,0,6598,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,VarLocs-SOGR Building Envelope 2021,195,2795,3192,0,0,0,0,0,0,0,6182,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,VarLocs-SOGR Building Envelope 2029,0,0,0,0,0,0,0,707,1288,6899,8894,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,VarLocs-Various SOGR Building Envelope 2018Group I,335,25,0,0,0,0,0,0,0,0,360,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,VarLocs-Various SOGR Building Envelope2018Group II,845,985,0,0,0,0,0,0,0,0,1830,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,VarLocs-Various SOGR Work on Building Envelope2026,0,0,0,0,0,153,2968,1441,0,0,4562,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Structural/Building Envelope,VarLocs-Various SOGR Work on Building Envelope2027,0,0,0,0,0,0,1576,1623,0,0,3199,CW,City Wide,State of Good Repair
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,350 Grandravine-Bring on the Shade at Oakdale Prk,-86,0,0,0,0,0,0,0,0,0,-86,8,Eglinton-Lawrence,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,100 Golfwood Heights-Fairhaven Renewal,-192,0,0,0,0,0,0,0,0,0,-192,2,Etobicoke Centre,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,116 Close Ave-Parkette Vibrant Park Space Prj,270,0,0,0,0,0,0,0,0,0,270,4,Parkdale-High Park,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,1652 Keele Alliance Welcoming Initiative,-42,0,0,0,0,0,0,0,0,0,-42,5,York South-Weston,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,21 Panorama Court-Social Super Market Project,-172,0,0,0,0,0,0,0,0,0,-172,1,Etobicoke North,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,221 Ryding Ave-Runnymede Park Animation Plan,90,0,0,0,0,0,0,0,0,0,90,5,York South-Weston,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,3847 Lawrence Av E-Project Susan/ Residents of Sus,147,0,0,0,0,0,0,0,0,0,147,24,Scarborough-Guildwood,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,80 Thyra Ave-Dentonia Pk Enhancements/Youth Awoken,135,0,0,0,0,0,0,0,0,0,135,19,Beaches-East York,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,Agnes Macphail Community Kitchens Upgrade Project,-53.45,0,0,0,0,0,0,0,0,0,-53.45,19,Beaches-East York,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,Allied Community Kitchen/Friends of Oakridge,292.5,0,0,0,0,0,0,0,0,0,292.5,20,Scarborough Southwest,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,Community Kitchen&Park Improvement Prj/Pelham Grdn,210,0,0,0,0,0,0,0,0,0,210,9,Davenport,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,Gaffney Park Improvements,-268,0,0,0,0,0,0,0,0,0,-268,5,York South-Weston,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,Islington St. Andrews Common Area Revitalization,-154,0,0,0,0,0,0,0,0,0,-154,2,Etobicoke Centre,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,Revitalization of Friends of Angela James Arena Pr,-59,0,0,0,0,0,0,0,0,0,-59,CW,City Wide,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,Rexdale kitchen upgrades,172,0,0,0,0,0,0,0,0,0,172,2,Etobicoke Centre,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,Spenvalley Park Splash Pad,-8,0,0,0,0,0,0,0,0,0,-8,7,Humber River-Black Creek,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,Thorncliff Hub,-250,0,0,0,0,0,0,0,0,0,-250,15,Don Valley West,Service Improvement and Enhancement
Corporate Real Estate Management,Toronto Strong Neighbourhoods Strategy,Urban Arts Eco-Rejuvenation & Innov Garden Prj,78,0,0,0,0,0,0,0,0,0,78,5,York South-Weston,Service Improvement and Enhancement
Corporate Real Estate Management,Transform TO,Transform TO - ECDM 2021,500,500,0,0,0,0,0,0,0,0,1000,CW,City Wide,Service Improvement and Enhancement
Corporate Real Estate Management,Transform TO,Transform TO - ECDM Future Year,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,9000,CW,City Wide,Service Improvement and Enhancement
Corporate Real Estate Management,USR - Construction Contracts,Phase 2 - Construction,3500,0,0,0,0,0,0,0,0,0,3500,10,Spadina-Fort York,Service Improvement and Enhancement
Corporate Real Estate Management,USR - Professional Services,Union Station Enhancement Project (USEP) Pkg 1,514,368,372,526,0,0,0,0,0,0,1780,CW,City Wide,Service Improvement and Enhancement
Economic Development and Culture,Indigenous Ctr for Innovation & Entrepreneurship,Indigenous Ctr for Innovation and Entrepreneurship,170,0,0,0,0,0,0,0,0,0,170,13,Toronto Centre,Service Improvement and Enhancement
Economic Development and Culture,2017 BIA Equal Share Funding,Carry Forward Adjustment (CFC),-20.5,0,0,0,0,0,0,0,0,0,-20.5,CW,City Wide,State of Good Repair
Economic Development and Culture,2017 BIA Financed Funding,Carry Forward Adjustment (CFC),-1210,0,0,0,0,0,0,0,0,0,-1210,CW,City Wide,State of Good Repair
Economic Development and Culture,2017 PAR St Lawrence Market Neighbourhood,2017 PAR St Lawrence Market Neighbourhood,1000,0,0,0,0,0,0,0,0,0,1000,CW,City Wide,State of Good Repair
Economic Development and Culture,2018 BIA Equal Share Funding,Carry Forward Adjustment (CFC),-12.7,0,0,0,0,0,0,0,0,0,-12.7,CW,City Wide,State of Good Repair
Economic Development and Culture,2019 BIA Equal Share Funding,2019 BIA Equal Share Funding,410,0,0,0,0,0,0,0,0,0,410,CW,City Wide,State of Good Repair
Economic Development and Culture,2020 BIA Equal Share Funding,2020 BIA Equal Share Funding,2660,2199,0,0,0,0,0,0,0,0,4859,CW,City Wide,State of Good Repair
Economic Development and Culture,2020 BIA Equal Share Funding,Carry Forward Adjustment (CFC),-101,0,0,0,0,0,0,0,0,0,-101,CW,City Wide,State of Good Repair
Economic Development and Culture,2021 BIA Equal Share Funding,2021 BIA Equal Share Funding,530,3075,0,0,0,0,0,0,0,0,3605,CW,City Wide,State of Good Repair
Economic Development and Culture,2022-2030 BIA Equal Share Funding,2022-2030 BIA Equal Share Funding,0,1672,3968,4080,4104,4136,4080,4080,4080,4080,34280,CW,City Wide,State of Good Repair
Economic Development and Culture,BIA Financed Funding FF,2019 FF Toronto Entertainment District,0,1350,0,0,0,0,0,0,0,0,1350,10,Spadina-Fort York,State of Good Repair
Economic Development and Culture,BIA Financed Funding FF,2021 FF Wexford Heights BIA Gateway Parkette,250,750,0,0,0,0,0,0,0,0,1000,CW,City Wide,State of Good Repair
Economic Development and Culture,BIA Financed Funding FF,2022-2030 BIA Financed Funding,0,2448,2448,2448,2448,2448,2448,2448,2448,2448,22032,CW,City Wide,State of Good Repair
Economic Development and Culture,BIA Financed Funding FF,Carry Forward Adjustment (CFC),-1000,0,0,0,0,0,0,0,0,0,-1000,10,Spadina-Fort York,State of Good Repair
Economic Development and Culture,BIA Financed Funding FF,FF Toronto Entertainment District,0,1000,0,0,0,0,0,0,0,0,1000,10,Spadina-Fort York,State of Good Repair
Economic Development and Culture,BIA Planning Act Revenues,PAR Bloor West Village,0,5,0,0,0,0,0,0,0,0,5,13,Toronto Centre,State of Good Repair
Economic Development and Culture,BIA Planning Act Revenues,PAR St. Lawrence Market,1123.6,0,0,0,0,0,0,0,0,0,1123.6,13,Toronto Centre,State of Good Repair
Economic Development and Culture,BIA Planning Act Revenues,PAR Village of Islington,0,54,0,0,0,0,0,0,0,0,54,5,York South-Weston,State of Good Repair
Economic Development and Culture,BIA Special Project,DUKE HeightsáBusiness Improvement Area Public Art,317,223,28,0,0,0,0,0,0,0,568,8,Eglinton-Lawrence,Growth Related
Economic Development and Culture,Collections Care,Collections Facilities -FY,0,0,200,0,200,400,0,200,400,0,1400,10,Spadina-Fort York,State of Good Repair
Economic Development and Culture,Collections Care,Cultural Assets Storage Workshop - FY,0,200,0,0,100,0,250,0,0,0,550,8,Eglinton-Lawrence,Service Improvement and Enhancement
Economic Development and Culture,Collections Care,Large Artifact Care - FY,0,0,0,100,50,0,100,150,0,200,600,CW,City Wide,State of Good Repair
Economic Development and Culture,Commercial Facade Improvement Program - CFIP,2019 Commercial Facade Improvement Program,229,0,0,0,0,0,0,0,0,0,229,CW,City Wide,Service Improvement and Enhancement
Economic Development and Culture,Commercial Facade Improvement Program - CFIP,2022-2030 Commercial Facade Improvement Program,0,221,521,521,521,521,521,521,521,521,4389,CW,City Wide,Service Improvement and Enhancement
Economic Development and Culture,Commercial Facade Improvement Program - CFIP,2020 Commercial Facade Improvement Program,521,0,0,0,0,0,0,0,0,0,521,CW,City Wide,Service Improvement and Enhancement
Economic Development and Culture,Commercial Facade Improvement Program - CFIP,2021 Commercial Facade Improvement Program,221,300,0,0,0,0,0,0,0,0,521,CW,City Wide,Service Improvement and Enhancement
Economic Development and Culture,Cultural Infrastructure Development,Museum of Toronto Planning Study,283,0,0,0,0,0,0,0,0,0,283,13,Toronto Centre,Growth Related
Economic Development and Culture,Cultural Infrastructure Development,Carry Forward Adjustment (CFC),-83,0,0,0,0,0,0,0,0,0,-83,13,Toronto Centre,Growth Related
Economic Development and Culture,Cultural Infrastructure Development,Cloverhill Park-2015,30,0,0,0,0,0,0,0,0,0,30,3,Etobicoke-Lakeshore,Growth Related
Economic Development and Culture,Cultural Infrastructure Development,Guild - West Compound,200,0,0,0,0,0,0,0,0,0,200,24,Scarborough-Guildwood,Service Improvement and Enhancement
Economic Development and Culture,Cultural Infrastructure Development,Guild - West Compound - FY,0,0,0,0,0,0,0,300,600,0,900,24,Scarborough-Guildwood,Service Improvement and Enhancement
Economic Development and Culture,Cultural Infrastructure Development,Guild Revitalization - FY,0,0,0,0,0,300,600,0,300,0,1200,24,Scarborough-Guildwood,Service Improvement and Enhancement
Economic Development and Culture,Cultural Infrastructure Development,Guild Revitalization Log Cabin,350,0,0,0,0,0,0,0,0,0,350,24,Scarborough-Guildwood,State of Good Repair
Economic Development and Culture,Cultural Infrastructure Development,Humber Bay Public Art,150,0,0,0,0,0,0,0,0,0,150,3,Etobicoke-Lakeshore,Growth Related
Economic Development and Culture,Cultural Infrastructure Development,John Street Public Art Project,100,1579,0,0,0,0,0,0,0,0,1679,10,Spadina-Fort York,Legislated
Economic Development and Culture,Cultural Infrastructure Development,Public Art Development 11 Wellesley-2017&18,1047,0,0,0,0,0,0,0,0,0,1047,13,Toronto Centre,Legislated
Economic Development and Culture,Cultural Infrastructure Development,Public Art Development Dundas-Islington,166.9,0,0,0,0,0,0,0,0,0,166.9,3,Etobicoke-Lakeshore,Growth Related
Economic Development and Culture,Economic Competitiveness Data Mgnt System,Carry Forward Adjustment (CFC),-100,0,0,0,0,0,0,0,0,0,-100,CW,City Wide,Service Improvement and Enhancement
Economic Development and Culture,Economic Competitiveness Data Mgnt System,Digital Service Delivery,100,0,0,0,0,0,0,0,0,0,100,CW,City Wide,Service Improvement and Enhancement
Economic Development and Culture,Economic Competitiveness Data Mgnt System,EDC Electronic Service Delivery Phase 2,250,250,0,0,0,0,0,0,0,0,500,CW,City Wide,Service Improvement and Enhancement
Economic Development and Culture,Major Maintenance,Theatre Passe Muraille-2019/2020,100,400,0,0,0,0,0,0,0,0,500,10,Spadina-Fort York,State of Good Repair
Economic Development and Culture,Major Maintenance,Alumnae Theatre  Accessibility - FY,0,0,0,250,300,0,0,296,400,200,1446,13,Toronto Centre,State of Good Repair
Economic Development and Culture,Major Maintenance,Alumnae Theatre AODA,0,200,700,500,0,0,0,0,0,0,1400,13,Toronto Centre,Legislated
Economic Development and Culture,Major Maintenance,Alumnae Theatre Waterproofing,250,0,0,0,0,0,0,0,0,0,250,13,Toronto Centre,State of Good Repair
Economic Development and Culture,Major Maintenance,Assembly Hall - FY,0,100,300,50,350,500,0,100,750,0,2150,3,Etobicoke-Lakeshore,State of Good Repair
Economic Development and Culture,Major Maintenance,Assembly Hall - Mechanical-2018,110,0,0,0,0,0,0,0,0,0,110,3,Etobicoke-Lakeshore,State of Good Repair
Economic Development and Culture,Major Maintenance,Assembly Hall Mechanical,300,980,0,0,0,0,0,0,0,0,1280,3,Etobicoke-Lakeshore,State of Good Repair
Economic Development and Culture,Major Maintenance,Berkeley Theatre- Capital Maintenance,300,0,0,0,0,0,0,0,0,0,300,13,Toronto Centre,State of Good Repair
Economic Development and Culture,Major Maintenance,Berkeley Theatre- Capital Maintenance 2021,100,0,0,0,0,0,0,0,0,0,100,13,Toronto Centre,State of Good Repair
Economic Development and Culture,Major Maintenance,Berkley Theatre Capital Maintenance- FY,0,0,0,200,200,550,0,200,300,0,1450,13,Toronto Centre,State of Good Repair
Economic Development and Culture,Major Maintenance,Buddies in Bad Times - FY,0,0,0,0,0,0,0,204,0,350,554,13,Toronto Centre,State of Good Repair
Economic Development and Culture,Major Maintenance,Carry Forward Adjustment (CFC),-100,0,0,0,0,0,0,0,0,0,-100,1,Etobicoke North,State of Good Repair
Economic Development and Culture,Major Maintenance,Carry Forward Adjustment (CFC),-1,0,0,0,0,0,0,0,0,0,-1,10,Spadina-Fort York,State of Good Repair
Economic Development and Culture,Major Maintenance,Carry Forward Adjustment (CFC),-100,0,0,0,0,0,0,0,0,0,-100,13,Toronto Centre,State of Good Repair
Economic Development and Culture,Major Maintenance,Carry Forward Adjustment (CFC),-15,0,0,0,0,0,0,0,0,0,-15,CW,City Wide,Legislated
Economic Development and Culture,Major Maintenance,Franklin Carmichael - 2021,150,0,0,0,0,0,0,0,0,0,150,1,Etobicoke North,State of Good Repair
Economic Development and Culture,Major Maintenance,Franklin Carmichael - FY,0,0,0,0,100,0,0,0,0,600,700,1,Etobicoke North,State of Good Repair
Economic Development and Culture,Major Maintenance,Legislated Mech. & Elect. - FY,0,150,100,100,100,100,0,200,0,200,950,CW,City Wide,Legislated
